age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
72,Private,141119,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,Mexico,<=50K
19,Private,144641,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,-4,-1,18,United-States,<=50K
41,Private,216476,Some-college,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-22,0,22,United-States,>50K
37,Private,182093,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,5,-2,40,United-States,<=50K
43,Local-gov,25814,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,-5,0,40,United-States,>50K
37,Self-emp-not-inc,190775,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14,0,73,United-States,>50K
51,Private,218046,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,3,0,69,United-States,<=50K
45,State-gov,237721,Bachelors,11,Never-married,Exec-managerial,Not-in-family,White,Female,-15,0,36,United-States,>50K
46,Self-emp-not-inc,491539,HS-grad,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,10,1,40,United-States,>50K
17,Private,225874,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,29,1,15,United-States,<=50K
52,Private,434650,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-4,0,40,Canada,>50K
25,Self-emp-inc,288626,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,19,-1,40,United-States,<=50K
48,Private,218524,9th,5,Married-civ-spouse,Farming-fishing,Wife,Other,Male,-3,1,58,Nicaragua,<=50K
25,Private,23692,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,3,1,44,United-States,<=50K
53,Private,151711,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7615,1848,40,United-States,>50K
35,Private,42649,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Female,-16,-1,40,United-States,<=50K
41,Private,424544,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,12,2,58,United-States,>50K
64,Private,132668,12th,8,Never-married,Craft-repair,Other-relative,White,Male,31,1,40,United-States,<=50K
40,Private,100719,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Female,-10,1,45,Cuba,<=50K
19,Private,117795,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,-17,0,40,United-States,<=50K
19,Self-emp-inc,192335,HS-grad,10,Never-married,?,Other-relative,White,Female,-13,0,21,United-States,<=50K
50,Self-emp-not-inc,282827,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,8071,1,44,United-States,>50K
35,Private,143642,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,31,-1,58,United-States,>50K
23,Private,227538,12th,9,Never-married,Exec-managerial,Other-relative,White,Female,-14,0,19,Canada,<=50K
45,Private,39891,Bachelors,13,Married-spouse-absent,Tech-support,Not-in-family,Asian-Pac-Islander,Female,16,0,44,United-States,<=50K
36,Local-gov,383698,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Male,7,0,46,United-States,<=50K
43,Self-emp-inc,305729,Assoc-acdm,15,Married-civ-spouse,Craft-repair,Husband,White,Male,2738,-1,75,United-States,>50K
53,Federal-gov,117592,Masters,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,2354,0,34,United-States,>50K
37,Private,40844,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,23,0,40,United-States,>50K
40,?,39704,10th,6,Never-married,?,Own-child,White,Male,6,0,15,United-States,<=50K
55,State-gov,226809,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,1,44,United-States,<=50K
59,Local-gov,353062,Some-college,9,Never-married,Exec-managerial,Own-child,Black,Female,-3,0,24,United-States,<=50K
28,Private,146359,10th,10,Never-married,Craft-repair,Not-in-family,White,Male,-23,1,40,United-States,<=50K
22,Private,256822,11th,7,Never-married,Sales,Not-in-family,Other,Female,-13,1,57,?,<=50K
22,Local-gov,179083,Masters,12,Never-married,Handlers-cleaners,Not-in-family,White,Female,-18,0,49,?,<=50K
22,Private,179084,Some-college,10,Separated,Sales,Unmarried,White,Male,0,0,40,United-States,>50K
41,Private,27006,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,-11,-1,40,United-States,<=50K
47,Private,175075,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,6,0,40,United-States,>50K
40,Private,87365,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,15,2,58,United-States,>50K
22,Self-emp-inc,176416,Doctorate,10,Widowed,Other-service,Husband,White,Female,-4,1,40,Poland,<=50K
38,Local-gov,298242,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,3,1,40,United-States,<=50K
42,Private,167065,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,28,0,30,United-States,>50K
23,Private,239446,Some-college,10,Never-married,Priv-house-serv,Own-child,White,Female,-5,-1,10,United-States,<=50K
27,Private,292156,Masters,14,Married-spouse-absent,Protective-serv,Not-in-family,White,Female,-18,1,57,Philippines,>50K
38,Private,197368,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,46,0,46,Iran,>50K
80,Private,108926,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,14318,1,40,United-States,<=50K
49,Private,85458,Some-college,14,Divorced,Protective-serv,Not-in-family,White,Female,41,-1,40,United-States,<=50K
39,Private,334384,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-17,0,40,Mexico,<=50K
41,Self-emp-not-inc,121246,10th,6,Married-civ-spouse,Tech-support,Husband,White,Male,3718,0,58,United-States,<=50K
50,Federal-gov,45629,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,-3,-1,40,United-States,>50K
53,Private,160057,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2721,0,40,United-States,<=50K
46,Local-gov,267769,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,2,1,56,?,>50K
43,Self-emp-not-inc,189270,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,12,1810,30,United-States,>50K
18,?,38869,HS-grad,9,Never-married,?,Own-child,White,Female,-3,0,21,United-States,<=50K
36,Self-emp-not-inc,253417,Assoc-acdm,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,36,0,40,United-States,>50K
38,Private,85102,Bachelors,13,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,3261,-2,44,China,<=50K
38,Private,161240,Assoc-voc,13,Never-married,Protective-serv,Not-in-family,White,Male,5,0,40,Jamaica,<=50K
37,Local-gov,452014,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Female,-8,0,45,United-States,<=50K
63,?,144190,7th-8th,6,Widowed,?,Not-in-family,White,Male,28,0,7,United-States,<=50K
23,Self-emp-not-inc,187426,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,-27,0,29,United-States,<=50K
49,State-gov,194542,Assoc-voc,11,Never-married,?,Husband,White,Male,25,0,57,United-States,<=50K
39,Private,169454,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Male,-20,1,57,United-States,>50K
22,Private,234889,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,6,0,30,United-States,<=50K
63,Self-emp-inc,406448,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,11,0,40,United-States,>50K
37,Private,195796,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-18,1685,30,United-States,>50K
33,Local-gov,166471,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,-21,0,40,United-States,<=50K
58,Local-gov,342195,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,34,0,26,United-States,<=50K
43,Federal-gov,91582,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,14,0,57,United-States,>50K
18,Self-emp-not-inc,319990,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,39,0,40,Poland,<=50K
18,Private,197986,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,-13,0,60,United-States,<=50K
53,Private,210332,12th,13,Married-civ-spouse,Other-service,Husband,White,Female,9,0,56,Haiti,<=50K
49,Federal-gov,180572,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,14859,0,57,United-States,>50K
39,Private,261008,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,13,1,40,United-States,>50K
38,Private,102785,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,22,1,40,United-States,>50K
27,?,40355,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,Black,Male,8,0,40,United-States,<=50K
24,Private,102778,7th-8th,1,Never-married,Sales,Own-child,White,Male,-13,0,59,United-States,<=50K
39,Self-emp-inc,173574,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3502,-1,40,United-States,<=50K
46,Private,233651,Some-college,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,3,-1,40,Jamaica,<=50K
21,Private,163946,12th,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,-36,1,30,Cuba,<=50K
47,Self-emp-not-inc,116603,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Male,3,-1,56,United-States,>50K
54,State-gov,136867,Masters,11,Divorced,Prof-specialty,Husband,Black,Male,5,-1,9,Ecuador,>50K
47,Private,126573,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-15,-1,40,United-States,<=50K
18,Private,36758,Some-college,7,Never-married,Other-service,Own-child,White,Male,-9,1,25,United-States,<=50K
34,Private,182509,Bachelors,13,Married-spouse-absent,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,-18,-2,49,United-States,<=50K
33,Self-emp-not-inc,218890,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,13,-1,45,United-States,<=50K
19,Private,188639,12th,8,Never-married,Other-service,Own-child,White,Male,-5,-1,40,United-States,<=50K
45,Private,129635,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,25,0,59,United-States,<=50K
42,?,269462,Doctorate,4,Married-civ-spouse,Adm-clerical,Husband,Other,Male,-6,0,45,United-States,>50K
55,Local-gov,181189,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,12,0,55,United-States,<=50K
63,Local-gov,204846,Some-college,10,Widowed,Protective-serv,Not-in-family,White,Female,-22,0,44,United-States,<=50K
38,Federal-gov,285071,Some-college,10,Separated,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,35,1,40,United-States,<=50K
25,Private,30884,10th,6,Never-married,Other-service,Not-in-family,Black,Male,5,0,40,United-States,<=50K
17,Private,123167,11th,7,Never-married,Handlers-cleaners,Own-child,White,Female,-11,0,45,United-States,<=50K
42,Self-emp-inc,252622,Doctorate,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,17,-1,40,United-States,>50K
41,Private,274576,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,-1,61,United-States,>50K
37,Self-emp-not-inc,267421,Some-college,10,Divorced,Transport-moving,Not-in-family,Black,Male,15,-1,30,United-States,<=50K
29,Self-emp-inc,115000,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,17,0,35,United-States,>50K
51,Local-gov,152006,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,3,-1,40,United-States,>50K
49,?,140901,Some-college,4,Married-civ-spouse,?,Not-in-family,White,Female,3,0,40,United-States,<=50K
42,Private,269903,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,15,0,40,United-States,<=50K
49,Private,185486,HS-grad,9,Widowed,Armed-Forces,Not-in-family,White,Female,-23,-1,45,United-States,>50K
49,Private,337270,11th,7,Widowed,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,<=50K
27,Private,236879,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Other,Female,0,1,43,El-Salvador,<=50K
42,Private,27514,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,3537,0,40,?,<=50K
39,Private,150653,Masters,14,Separated,Adm-clerical,Unmarried,White,Female,3,0,13,United-States,>50K
55,?,126077,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,24,0,40,United-States,<=50K
38,Private,219282,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,32,0,45,?,>50K
44,Private,130138,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,0,40,United-States,>50K
43,State-gov,336264,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,33,1,45,United-States,>50K
54,State-gov,155610,Assoc-voc,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,3,0,49,?,>50K
72,Private,223406,Masters,13,Separated,Sales,Not-in-family,White,Female,-13,-1,40,United-States,<=50K
18,Private,83020,Some-college,10,Divorced,Other-service,Unmarried,White,Male,-21,1,18,United-States,<=50K
39,Self-emp-inc,171446,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6,-1,40,United-States,>50K
39,Private,177064,Some-college,14,Widowed,Transport-moving,Unmarried,White,Female,15,0,23,United-States,<=50K
59,Self-emp-not-inc,251744,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,40,United-States,>50K
39,Private,377601,Prof-school,11,Never-married,Prof-specialty,Husband,White,Male,-5,0,49,?,>50K
20,Private,116285,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-28,0,40,United-States,<=50K
18,Private,28037,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,-31,-1,40,United-States,<=50K
69,Private,100722,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,35,-1,44,United-States,>50K
19,Private,305571,11th,9,Never-married,Farming-fishing,Own-child,White,Male,2,0,30,United-States,<=50K
25,Private,419898,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,-11,-1,40,United-States,>50K
41,Private,103617,HS-grad,9,Divorced,Sales,Other-relative,Amer-Indian-Eskimo,Male,-32,-2,57,Thailand,<=50K
53,Private,152815,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,-21,-1,23,United-States,<=50K
23,Private,160202,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,5,-1,40,United-States,<=50K
53,Private,119918,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7501,1,40,United-States,>50K
49,Private,146479,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,-24,0,57,United-States,<=50K
28,Private,142858,Assoc-voc,12,Married-civ-spouse,Adm-clerical,Husband,Black,Male,19,-1,30,United-States,<=50K
36,Local-gov,396737,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K
41,Private,210450,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Female,-7,-1,58,United-States,<=50K
27,Private,226094,HS-grad,9,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,7,1,40,United-States,<=50K
46,Private,174544,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,Male,10,0,30,United-States,<=50K
48,Private,252635,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7826,0,57,United-States,>50K
54,?,93619,7th-8th,4,Widowed,?,Wife,Asian-Pac-Islander,Female,20,1,7,United-States,<=50K
20,Private,73682,Bachelors,12,Widowed,Other-service,Own-child,Black,Female,-5,1,44,Ireland,<=50K
17,Private,191379,Some-college,10,Never-married,Sales,Own-child,White,Male,-9,0,31,United-States,<=50K
71,Local-gov,226507,Bachelors,15,Married-civ-spouse,Tech-support,Husband,White,Male,27,0,40,United-States,<=50K
30,Private,150553,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,2,1,40,United-States,<=50K
42,Local-gov,183405,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,-2,40,United-States,>50K
37,Private,133877,Preschool,2,Widowed,?,Husband,White,Female,-5,0,40,Canada,<=50K
60,Self-emp-not-inc,90508,7th-8th,10,Married-civ-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,4577,0,44,Hungary,<=50K
38,Private,184008,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,-21,0,58,United-States,<=50K
23,Private,179837,HS-grad,9,Never-married,Other-service,Own-child,White,Female,-13,1,40,United-States,<=50K
23,Private,181672,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,-18,1846,45,United-States,<=50K
33,State-gov,161245,Doctorate,11,Married-civ-spouse,Other-service,Husband,Black,Female,-10,0,58,England,<=50K
34,Private,141801,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,14,0,29,Guatemala,<=50K
59,Self-emp-not-inc,33973,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-5,-1,40,United-States,<=50K
39,Private,54228,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Male,-10,1790,40,United-States,>50K
19,Private,106154,HS-grad,9,Never-married,?,Own-child,White,Female,-8,0,20,United-States,<=50K
23,Private,424534,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,6,-1,35,United-States,<=50K
51,Self-emp-not-inc,117688,Assoc-acdm,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-5,1,36,United-States,<=50K
47,Private,338156,Some-college,6,Married-spouse-absent,Other-service,Not-in-family,White,Female,6,0,36,Mexico,<=50K
53,Private,74582,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7,0,40,United-States,>50K
52,Self-emp-inc,160885,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,2,0,40,United-States,<=50K
47,Self-emp-not-inc,572377,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,10,1,58,Mexico,>50K
61,?,95872,7th-8th,11,Married-civ-spouse,?,Husband,White,Male,26,1,40,United-States,<=50K
38,Federal-gov,112196,HS-grad,10,Married-civ-spouse,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,1,0,59,United-States,>50K
65,?,98269,HS-grad,9,Widowed,?,Not-in-family,White,Female,8,1,11,United-States,<=50K
35,Private,368258,9th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,26,-1,21,Yugoslavia,<=50K
70,Private,32082,5th-6th,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,-5,0,35,Ecuador,<=50K
51,Federal-gov,170263,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,6,-1,10,United-States,>50K
29,Self-emp-not-inc,127443,11th,7,Never-married,Other-service,Not-in-family,White,Male,16,0,40,Mexico,<=50K
33,Private,143190,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Unmarried,Black,Female,-33,1,40,Vietnam,<=50K
17,Private,165038,7th-8th,9,Never-married,Handlers-cleaners,Own-child,Black,Male,-23,1,20,United-States,<=50K
21,Private,175211,11th,3,Widowed,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,-36,-1,21,Ecuador,<=50K
43,Private,164262,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7913,-1,44,United-States,>50K
33,Federal-gov,66550,Some-college,10,Divorced,Farming-fishing,Husband,White,Male,-45,0,49,Dominican-Republic,<=50K
65,Private,185923,Masters,9,Widowed,Other-service,Not-in-family,White,Female,1,0,10,United-States,<=50K
34,Private,255466,10th,6,Never-married,Farming-fishing,Not-in-family,White,Male,11,2,40,United-States,<=50K
36,Self-emp-inc,160959,Preschool,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,33,0,40,Puerto-Rico,>50K
67,Local-gov,143597,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,-2,-1,49,United-States,<=50K
29,Private,39127,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,30,-2,40,El-Salvador,<=50K
17,Private,195595,Some-college,10,Never-married,Sales,Own-child,White,Female,7,0,40,United-States,<=50K
29,Private,130563,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,33,0,57,?,<=50K
42,Private,394145,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,1,-1,56,United-States,<=50K
